id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	bigg id	kegg id	kegg pathways	metacyc pathways
THD2_c0	>	Cytosol_0	(SO_3740 and SO_3741)	NAD(P) transhydrogenase (periplasm)_c0		0		(1)  cpd00004[c0] + (1)  cpd00006[c0] + (2)  cpd00067[e0] => (1)  cpd00003[c0] + (1)  cpd00005[c0] + (2)  cpd00067[c0]	(1)  NADH_c0[c0] + (1)  NADP_c0[c0] + (2)  H+_e0[e0] => (1)  NAD_c0[c0] + (1)  NADPH_c0[c0] + (2)  H+_c0[c0]	THD2			
THD5_c0	>	Cytosol_0	(SO_3740 and SO_3741)	NADPH:NAD+ oxidoreductase_c0		0		(1)  cpd00003[c0] + (1)  cpd00005[c0] => (1)  cpd00004[c0] + (1)  cpd00006[c0]	(1)  NAD_c0[c0] + (1)  NADPH_c0[c0] => (1)  NADH_c0[c0] + (1)  NADP_c0[c0]	NADTRHD	R00112	Nicotinate and nicotinamide metabolism	Biosynthesis|Cofactor-Biosynthesis|NAD-Metabolism
THDPS_c0	>	Cytosol_0	SO_1625	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00078[c0] + (1)  thdp_c0[c0] => (1)  cpd00010[c0] + (1)  sl2a6o_c0[c0]	(1)  H2O_c0[c0] + (1)  Succinyl-CoA_c0[c0] + (1)  thdp_c0[c0] => (1)  CoA_c0[c0] + (1)  sl2a6o_c0[c0]				
THMABC_c0	>	Cytosol_0	SO_2713	thiamine transport via ABC system_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00305[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00305[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Thiamin_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Thiamin_c0[c0]	THMabc			
THMDT2_c0	>	Cytosol_0	(SO_1214 or SO_4296 or SO_3706 or SO_0093)	Transport of thymidine, extracellular_c0		0		(1)  cpd00067[e0] + (1)  cpd00184[e0] => (1)  cpd00067[c0] + (1)  cpd00184[c0]	(1)  H+_e0[e0] + (1)  Thymidine_e0[e0] => (1)  H+_c0[c0] + (1)  Thymidine_c0[c0]	THMDt2			
THRA_c0	=	Cytosol_0	(SO_3471 or SO_3338)	L-threonine acetaldehyde-lyase (glycine-forming)_c0		3.21		(1)  cpd00161[c0] <=> (1)  cpd00033[c0] + (1)  cpd00071[c0]	(1)  L-Threonine_c0[c0] <=> (1)  Glycine_c0[c0] + (1)  Acetaldehyde_c0[c0]	GLY1	R00751	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|GLYCINE-SYN|GLYSYN-THR-PWY|IND-AMINO-ACID-SYN|THREOCAT-PWY|THREONINE-DEG
THRD_c0	>	Cytosol_0	SO_4673	CustomReaction_c0				(1)  cpd00003[c0] + (1)  cpd00161[c0] => (1)  2aobut_c0[c0] + (1)  cpd00004[c0] + (1)  cpd00067[c0]	(1)  NAD_c0[c0] + (1)  L-Threonine_c0[c0] => (1)  2aobut_c0[c0] + (1)  NADH_c0[c0] + (1)  H+_c0[c0]				
THRD-L_c0	>	Cytosol_0	(SO_2248 or SO_4344)	CustomReaction_c0				(1)  cpd00161[c0] => (1)  2obut_c0[c0] + (1)  nh4_c0[c0]	(1)  L-Threonine_c0[c0] => (1)  2obut_c0[c0] + (1)  nh4_c0[c0]				
THRHT_c0	=	Cytosol_0	Unknown	TRANS-RXNBWI-115637.ce.maizeexp.THR_c0		0		(1)  cpd00067[e0] + (1)  cpd00161[e0] <=> (1)  cpd00067[c0] + (1)  cpd00161[c0]	(1)  H+_e0[e0] + (1)  L-Threonine_e0[e0] <=> (1)  H+_c0[c0] + (1)  L-Threonine_c0[c0]	AGP1_13			
THRLAD_c0	>	Cytosol_0	SO_3338	L-Allothreonine acetaldehyde-lyase_c0	4.1.2.49	3.21		(1)  cpd03282[c0] => (1)  cpd00033[c0] + (1)  cpd00071[c0]	(1)  L-Allothreonine_c0[c0] => (1)  Glycine_c0[c0] + (1)  Acetaldehyde_c0[c0]	THRA2i	R06171	Glycine, serine and threonine metabolism	
THRS_c0	>	Cytosol_0	SO_3413	O-phospho-L-homoserine phosphate-lyase (adding water;L-threonine-forming)_c0	4.2.99.2	5.4		(1)  cpd00001[c0] + (1)  cpd00809[c0] => (1)  cpd00009[c0] + (1)  cpd00161[c0]	(1)  H2O_c0[c0] + (1)  O-Phospho-L-homoserine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Threonine_c0[c0]	THR4_1	R01466	Glycine, serine and threonine metabolism	Amino-Acid-Biosynthesis|Biosynthesis|HOMOSER-THRESYN-PWY|IND-AMINO-ACID-SYN|ISOLEUCINE-SYN|P4-PWY|PWY0-781|THREONINE-BIOSYNTHESIS|THRESYN-PWY
THRT3_c0	>	Cytosol_0	(SO_0765 or SO_0530)	TRANS-RXN-244.cp_c0		0		(1)  cpd00067[e0] + (1)  cpd00161[c0] => (1)  cpd00067[c0] + (1)  cpd00161[e0]	(1)  H+_e0[e0] + (1)  L-Threonine_c0[c0] => (1)  H+_c0[c0] + (1)  L-Threonine_e0[e0]	THRt3			
THRT4_c0	>	Cytosol_0	SO_3122	CustomReaction_c0				(1)  cpd00161[e0] + (1)  na1_e0[e0] => (1)  cpd00161[c0] + (1)  na1_c0[c0]	(1)  L-Threonine_e0[e0] + (1)  na1_e0[e0] => (1)  L-Threonine_c0[c0] + (1)  na1_c0[c0]				
THRTRS_c0	>	Cytosol_0	SO_2299	L-Threonine:tRNA(Thr) ligase (AMP-forming)_c0				(1)  cpd00002[c0] + (1)  cpd00161[c0] + (1)  cpd11922[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd12229[c0]	(1)  ATP_c0[c0] + (1)  L-Threonine_c0[c0] + (1)  tRNA(Thr) _c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Threonyl-tRNA(Thr) _c0[c0]	THRTRS	R03663	Aminoacyl-tRNA biosynthesis	
THYMT6_c0	=	Cytosol_0	Unknown	thymine transport in/out via proton symport_c0		0		(1)  cpd00067[e0] + (1)  cpd00151[e0] <=> (1)  cpd00067[c0] + (1)  cpd00151[c0]	(1)  H+_e0[e0] + (1)  Thymine_e0[e0] <=> (1)  H+_c0[c0] + (1)  Thymine_c0[c0]				
THZPSN_c0	>	Cytosol_0	(SO_2264 and SO_2443 and SO_2440 and SO_2441 and SO_1531 and SO_2442)	thiazole phosphate synthesis_c0		-57.03		(1)  cpd00002[c0] + (1)  cpd00069[c0] + (1)  cpd00084[c0] + (1)  cpd08289[c0] => (1)  cpd00001[c0] + (1)  cpd00011[c0] + (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd00035[c0] + (1)  cpd00067[c0] + (1)  cpd02654[c0] + (1)  cpd15378[c0]	(1)  ATP_c0[c0] + (1)  L-Tyrosine_c0[c0] + (1)  L-Cysteine_c0[c0] + (1)  1-deoxy-D-xylulose5-phosphate_c0[c0] => (1)  H2O_c0[c0] + (1)  CO2_c0[c0] + (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Alanine_c0[c0] + (1)  H+_c0[c0] + (1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0] + (1)  4-Hydroxy-benzylalcohol_c0[c0]	THZPSN			
TKT1_c0	=	Cytosol_0	SO_0930	CustomReaction_c0				(1)  cpd00198[c0] + (1)  r5p_c0[c0] <=> (1)  cpd00102[c0] + (1)  cpd00238[c0]	(1)  D-Xylulose5-phosphate_c0[c0] + (1)  r5p_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  Sedoheptulose7-phosphate_c0[c0]				
TKT2_c0	=	Cytosol_0	SO_0930	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		1.75		(1)  cpd00072[c0] + (1)  cpd00102[c0] <=> (1)  cpd00198[c0] + (1)  cpd00236[c0]	(1)  D-fructose-6-phosphate_c0[c0] + (1)  Glyceraldehyde3-phosphate_c0[c0] <=> (1)  D-Xylulose5-phosphate_c0[c0] + (1)  D-Erythrose4-phosphate_c0[c0]	TKT2	R01067	Carbon fixation in photosynthetic organisms	
TMAOR3E_c0	>	Cytosol_0	(SO_1232 and SO_1233)	CustomReaction_c0				(1)  cpd00067[e0] + (1)  cpd15561[c0] + (1)  tmao_e0[e0] => (1)  cpd00001[e0] + (1)  cpd15560[c0] + (1)  tma_e0[e0]	(1)  H+_e0[e0] + (1)  Ubiquinol-8_c0[c0] + (1)  tmao_e0[e0] => (1)  H2O_e0[e0] + (1)  Ubiquinone-8_c0[c0] + (1)  tma_e0[e0]				
TMDK1_c0	>	Cytosol_0	SO_3140	ATP:thymidine 5'-phosphotransferase_c0		-14.03		(1)  cpd00002[c0] + (1)  cpd00184[c0] => (1)  cpd00008[c0] + (1)  cpd00067[c0] + (1)  cpd00298[c0]	(1)  ATP_c0[c0] + (1)  Thymidine_c0[c0] => (1)  ADP_c0[c0] + (1)  H+_c0[c0] + (1)  dTMP_c0[c0]	TMDK1	R01567	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PUR-NUC-SYN|PWY0-181|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-Nucleotide-Salvage
TMDPP_c0	=	Cytosol_0	SO_1218	CustomReaction_c0				(1)  cpd00009[c0] + (1)  cpd00184[c0] <=> (1)  2dr1p_c0[c0] + (1)  cpd00151[c0]	(1)  Phosphate_c0[c0] + (1)  Thymidine_c0[c0] <=> (1)  2dr1p_c0[c0] + (1)  Thymine_c0[c0]				
TMDS_c0	>	Cytosol_0	SO_1335	CustomReaction_c0				(1)  cpd00125[c0] + (1)  cpd00299[c0] => (1)  cpd00298[c0] + (1)  dhf_c0[c0]	(1)  5-10-Methylenetetrahydrofolate_c0[c0] + (1)  dUMP_c0[c0] => (1)  dTMP_c0[c0] + (1)  dhf_c0[c0]				
TMPKR_c0	=	Cytosol_0	SO_3464	CustomReaction_c0				(1)  cpd00002[c0] + (1)  thmmp_c0[c0] <=> (1)  cpd00008[c0] + (1)  thmpp_c0[c0]	(1)  ATP_c0[c0] + (1)  thmmp_c0[c0] <=> (1)  ADP_c0[c0] + (1)  thmpp_c0[c0]				
TMPPP_c0	>	Cytosol_0	SO_2444	CustomReaction_c0				(1)  2mahmp_c0[c0] + (1)  cpd00067[c0] + (1)  cpd02654[c0] => (1)  cpd00012[c0] + (1)  thmmp_c0[c0]	(1)  2mahmp_c0[c0] + (1)  H+_c0[c0] + (1)  4-Methyl-5--2-phosphoethyl-thiazole_c0[c0] => (1)  PPi_c0[c0] + (1)  thmmp_c0[c0]				
TPI_c0	=	Cytosol_0	SO_1200	CustomReaction_c0				(1)  dhap_c0[c0] <=> (1)  cpd00102[c0]	(1)  dhap_c0[c0] <=> (1)  Glyceraldehyde3-phosphate_c0[c0]				
TRDR_c0	>	Cytosol_0	SO_2303	NADPH:oxidized-thioredoxin oxidoreductase_c0	1.6.4.5			(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd11420[c0] => (1)  cpd00006[c0] + (1)  cpd11421[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  trdox_c0[c0] => (1)  NADP_c0[c0] + (1)  trdrd_c0[c0]	TRDR	R02016	Pyrimidine metabolism	
TRPS2_c0	>	Cytosol_0	SO_3023	CustomReaction_c0				(1)  cpd00054[c0] + (1)  indole_c0[c0] => (1)  cpd00001[c0] + (1)  cpd00065[c0]	(1)  L-Serine_c0[c0] + (1)  indole_c0[c0] => (1)  H2O_c0[c0] + (1)  L-Tryptophan_c0[c0]				
TRPS3_c0	>	Cytosol_0	SO_3024	CustomReaction_c0				(1)  3ig3p_c0[c0] => (1)  cpd00102[c0] + (1)  indole_c0[c0]	(1)  3ig3p_c0[c0] => (1)  Glyceraldehyde3-phosphate_c0[c0] + (1)  indole_c0[c0]				
TRPT6_c0	=	Cytosol_0	SO_4601	TRANS-RXNBWI-115637.ce.maizeexp.TRP_c0		0		(1)  cpd00065[e0] + (1)  cpd00067[e0] <=> (1)  cpd00065[c0] + (1)  cpd00067[c0]	(1)  L-Tryptophan_e0[e0] + (1)  H+_e0[e0] <=> (1)  L-Tryptophan_c0[c0] + (1)  H+_c0[c0]	BAP2_6			
TRPTRS_c0	>	Cytosol_0	SO_0294	L-Tryptophan -tRNA(Trp) ligase (AMP-forming)_c0				(1)  cpd00002[c0] + (1)  cpd00065[c0] + (1)  cpd11923[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd12336[c0]	(1)  ATP_c0[c0] + (1)  L-Tryptophan_c0[c0] + (1)  tRNA(Trp) _c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Tryptophanyl-tRNA(Trp) _c0[c0]	TRPTRS	R03664	Aminoacyl-tRNA biosynthesis	
TSULABC_c0	>	Cytosol_0	((SO_3602 and SO_3599 and SO_3600 and SO_3601) or (SO_3602 and SO_3600 and SO_3601 and SO_4652) or (SO_4655 and SO_3599 and SO_4653 and SO_4654) or (SO_4655 and SO_4653 and SO_4654 and SO_4652))	CustomReaction_c0				(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  tsul_e0[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  tsul_c0[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  tsul_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  tsul_c0[c0]				
TSULR3_c0	>	Cytosol_0	(SO_4060 and SO_4061 and SO_4062)	CustomReaction_c0				(1)  cpd11451[c0] + (1)  tsul_e0[e0] => (1)  cpd00067[e0] + (1)  cpd00081[e0] + (1)  cpd00239[e0] + (1)  cpd11606[c0]	(1)  mql7_c0[c0] + (1)  tsul_e0[e0] => (1)  H+_e0[e0] + (1)  Sulfite_e0[e0] + (1)  H2S_e0[e0] + (1)  Menaquinone 7_c0[c0]				
TSULR4_c0	>	Cytosol_0	(SO_4060 and SO_4061 and SO_4062)	CustomReaction_c0				(1)  cpd17026[c0] + (1)  tsul_e0[e0] => (1)  cpd00067[e0] + (1)  cpd00081[e0] + (1)  cpd00239[e0] + (1)  cpd17027[c0]	(1)  methymenaquinol 7_c0[c0] + (1)  tsul_e0[e0] => (1)  H+_e0[e0] + (1)  Sulfite_e0[e0] + (1)  H2S_e0[e0] + (1)  methylmenaquinone 7_c0[c0]				
TSULST_c0	>	Cytosol_0	SO_4672	CustomReaction_c0				(1)  cyan_c0[c0] + (1)  tsul_c0[c0] => (1)  cpd00067[c0] + (1)  cpd00081[c0] + (1)  cpd01211[c0]	(1)  cyan_c0[c0] + (1)  tsul_c0[c0] => (1)  H+_c0[c0] + (1)  Sulfite_c0[c0] + (1)  Thiocyanate_c0[c0]				
TTDCAT2_c0	>	Cytosol_0	(SO_3099 or SO_4232)	CustomReaction_c0				(1)  cpd00067[e0] + (1)  ttdca_e0[e0] => (1)  cpd00067[c0] + (1)  ttdca_c0[c0]	(1)  H+_e0[e0] + (1)  ttdca_e0[e0] => (1)  H+_c0[c0] + (1)  ttdca_c0[c0]				
TTTNTR3_c0	>	Cytosol_0	SO_4144	CustomReaction_c0				(1)  cpd01414[e0] + (1)  cpd11451[c0] => (2)  cpd00067[e0] + (1)  cpd11606[c0] + (2)  tsul_e0[e0]	(1)  Tetrathionate_e0[e0] + (1)  mql7_c0[c0] => (2)  H+_e0[e0] + (1)  Menaquinone 7_c0[c0] + (2)  tsul_e0[e0]				
TTTNTR4_c0	>	Cytosol_0	SO_4144	CustomReaction_c0				(1)  cpd01414[e0] + (1)  cpd17026[c0] => (2)  cpd00067[e0] + (1)  cpd17027[c0] + (2)  tsul_e0[e0]	(1)  Tetrathionate_e0[e0] + (1)  methymenaquinol 7_c0[c0] => (2)  H+_e0[e0] + (1)  methylmenaquinone 7_c0[c0] + (2)  tsul_e0[e0]				
TYRT6_c0	=	Cytosol_0	(SO_1074 or SO_2065)	TRANS-RXNBWI-115637.ce.maizeexp.TYR_c0		0		(1)  cpd00067[e0] + (1)  cpd00069[e0] <=> (1)  cpd00067[c0] + (1)  cpd00069[c0]	(1)  H+_e0[e0] + (1)  L-Tyrosine_e0[e0] <=> (1)  H+_c0[c0] + (1)  L-Tyrosine_c0[c0]	AGP1_10			
TYRTA_c0	=	Cytosol_0	(SO_2406 or SO_2350)	CustomReaction_c0				(1)  cpd00024[c0] + (1)  cpd00069[c0] <=> (1)  34hpp_c0[c0] + (1)  cpd00023[c0]	(1)  2-Oxoglutarate_c0[c0] + (1)  L-Tyrosine_c0[c0] <=> (1)  34hpp_c0[c0] + (1)  L-Glutamate_c0[c0]				
TYRTRS_c0	>	Cytosol_0	SO_1315	L-Tyrosine:tRNA(Tyr) ligase (AMP-forming)_c0				(1)  cpd00002[c0] + (1)  cpd00069[c0] + (1)  cpd11751[c0] => (1)  cpd00012[c0] + (1)  cpd00018[c0] + (1)  cpd12194[c0]	(1)  ATP_c0[c0] + (1)  L-Tyrosine_c0[c0] + (1)  tRNA(Tyr) _c0[c0] => (1)  PPi_c0[c0] + (1)  AMP_c0[c0] + (1)  L-Tyrosyl-tRNA(Tyr) _c0[c0]	TYRTRS	R02918	Aminoacyl-tRNA biosynthesis	
U23GAAT_c0	>	Cytosol_0	SO_1639	CustomReaction_c0				(1)  3htdacp_c0[c0] + (1)  u3hga_c0[c0] => (1)  cpd00067[c0] + (1)  cpd02835[c0] + (1)  cpd11493[c0]	(1)  3htdacp_c0[c0] + (1)  u3hga_c0[c0] => (1)  H+_c0[c0] + (1)  UDP-2,3-bis(3-hydroxytetradecanoyl) glucosamine_c0[c0] + (1)  ACP_c0[c0]				
UAAGDS_c0	>	Cytosol_0	SO_4224	CustomReaction_c0				(1)  26dapm_c0[c0] + (1)  cpd00002[c0] + (1)  cpd00525[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02964[c0]	(1)  26dapm_c0[c0] + (1)  ATP_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0[c0]				
UAG4E_c0	>	Cytosol_0	SO_3189	CustomReaction_c0				(1)  uacgam_c0[c0] => (1)  cpd00175[c0]	(1)  uacgam_c0[c0] => (1)  UDP-N-acetyl-D-galactosamine_c0[c0]				
UAGAAT_c0	=	Cytosol_0	SO_1641	CustomReaction_c0				(1)  3htdacp_c0[c0] + (1)  uacgam_c0[c0] <=> (1)  cpd11493[c0] + (1)  u3aga_c0[c0]	(1)  3htdacp_c0[c0] + (1)  uacgam_c0[c0] <=> (1)  ACP_c0[c0] + (1)  u3aga_c0[c0]				
UAGCVT_c0	>	Cytosol_0	SO_3948	CustomReaction_c0				(1)  cpd00061[c0] + (1)  uacgam_c0[c0] => (1)  cpd00009[c0] + (1)  uaccg_c0[c0]	(1)  Phosphoenolpyruvate_c0[c0] + (1)  uacgam_c0[c0] => (1)  Phosphate_c0[c0] + (1)  uaccg_c0[c0]				
UAGDH_c0	>	Cytosol_0	SO_3190	R06894_c0		-4.58		(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00175[c0] => (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  cpd09739[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  UDP-N-acetyl-D-galactosamine_c0[c0] => (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  UDP-N-acetyl-D-galactosaminuronic acid_c0[c0]	UAGDH	R06894	Amino sugar and nucleotide sugar metabolism	
UAGDP_c0	>	Cytosol_0	SO_4745	CustomReaction_c0				(1)  cpd00062[c0] + (1)  cpd00067[c0] + (1)  cpd02611[c0] => (1)  cpd00012[c0] + (1)  uacgam_c0[c0]	(1)  UTP_c0[c0] + (1)  H+_c0[c0] + (1)  N-Acetyl-D-glucosamine1-phosphate_c0[c0] => (1)  PPi_c0[c0] + (1)  uacgam_c0[c0]				
UAGPT3_c0	>	Cytosol_0	SO_4219	CustomReaction_c0				(1)  cpd03494[c0] + (1)  uacgam_c0[c0] => (1)  cpd00014[c0] + (1)  cpd00067[c0] + (1)  uaagmda_c0[c0]	(1)  Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine_c0[c0] + (1)  uacgam_c0[c0] => (1)  UDP_c0[c0] + (1)  H+_c0[c0] + (1)  uaagmda_c0[c0]				
UAMAGS_c0	>	Cytosol_0	SO_4221	UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)_c0	6.3.2.9	-6.35		(1)  cpd00002[c0] + (1)  cpd00186[c0] + (1)  cpd00890[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00525[c0]	(1)  ATP_c0[c0] + (1)  D-Glutamate_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0[c0]	UAMAGS	R02783	D-Glutamine and D-glutamate metabolism|Peptidoglycan biosynthesis	Acetylmuramoyl-Pentapeptide-Biosynthesis|Antibiotic-Resistance|Biosynthesis|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Detoxification|PEPTIDOGLYCANSYN-PWY|Peptidoglycan-Biosynthesis
UAMAS_c0	>	Cytosol_0	SO_4218	CustomReaction_c0				(1)  cpd00002[c0] + (1)  cpd00035[c0] + (1)  uamr_c0[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00890[c0]	(1)  ATP_c0[c0] + (1)  L-Alanine_c0[c0] + (1)  uamr_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanine_c0[c0]				
UAPGR_c0	>	Cytosol_0	SO_0213	CustomReaction_c0				(1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  uaccg_c0[c0] => (1)  cpd00006[c0] + (1)  uamr_c0[c0]	(1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  uaccg_c0[c0] => (1)  NADP_c0[c0] + (1)  uamr_c0[c0]				
UDCPDP_c0	>	Cytosol_0	(SO_1293 or SO_4274)	CustomReaction_c0				(1)  cpd00001[c0] + (1)  udcpdp_c0[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00286[c0]	(1)  H2O_c0[c0] + (1)  udcpdp_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Undecaprenylphosphate_c0[c0]				
UDCPDPS_c0	>	Cytosol_0	SO_1633	CustomReaction_c0				(8)  cpd00113[c0] + (1)  cpd00350[c0] => (8)  cpd00012[c0] + (1)  udcpdp_c0[c0]	(8)  Isopentenyldiphosphate_c0[c0] + (1)  Farnesyldiphosphate_c0[c0] => (8)  PPi_c0[c0] + (1)  udcpdp_c0[c0]				
UDPG4E_c0	=	Cytosol_0	(SO_3173 or SO_1664)	UDP-glucose 4-epimerase_c0		0		(1)  cpd00026[c0] <=> (1)  cpd00043[c0]	(1)  UDP-glucose_c0[c0] <=> (1)  UDP-galactose_c0[c0]	GAL10	R00291	Galactose metabolism|Amino sugar and nucleotide sugar metabolism	Activation-Inactivation-Interconversion|Biosynthesis|CARBO-BIOSYNTHESIS|COLANSYN-PWY|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Cell-Structure-Biosynthesis|Cell-Wall-Biosynthesis|Degradation|GALACTOSE-DEGRADATION|Interconversion|SUGAR-NUCLEOTIDES|Sugars-And-Polysaccharides
UDPGD_c0	=	Cytosol_0	SO_4687	CustomReaction_c0				(1)  cpd00001[c0] + (2)  cpd00003[c0] + (1)  cpd00026[c0] <=> (2)  cpd00004[c0] + (3)  cpd00067[c0] + (1)  udpglcur_c0[c0]	(1)  H2O_c0[c0] + (2)  NAD_c0[c0] + (1)  UDP-glucose_c0[c0] <=> (2)  NADH_c0[c0] + (3)  H+_c0[c0] + (1)  udpglcur_c0[c0]				
UGMDDS_c0	>	Cytosol_0	SO_4223	CustomReaction_c0				(1)  cpd00002[c0] + (1)  cpd00731[c0] + (1)  cpd02964[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  ugmda_c0[c0]	(1)  ATP_c0[c0] + (1)  Ala-Ala_c0[c0] + (1)  UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  ugmda_c0[c0]				
UHGADA_c0	>	Cytosol_0	SO_4214	CustomReaction_c0				(1)  cpd00001[c0] + (1)  u3aga_c0[c0] => (1)  cpd00029[c0] + (1)  u3hga_c0[c0]	(1)  H2O_c0[c0] + (1)  u3aga_c0[c0] => (1)  Acetate_c0[c0] + (1)  u3hga_c0[c0]				
UMPK_c0	=	Cytosol_0	(SO_2403 or SO_1631)	ATP:UMP phosphotransferase_c0		9.53		(1)  cpd00002[c0] + (1)  cpd00091[c0] <=> (1)  cpd00008[c0] + (1)  cpd00014[c0]	(1)  ATP_c0[c0] + (1)  UMP_c0[c0] <=> (1)  ADP_c0[c0] + (1)  UDP_c0[c0]	UMPK	R00158	Pyrimidine metabolism	Biosynthesis|Metabolic-Clusters|Nucleotide-Biosynthesis|P1-PWY|PRPP-PWY|PUR-NUC-SYN|PWY0-162|PYR-NUC-SYN|Purine-Nucleotides-Salvage|Pyrimidine-De-Novo-Biosyn
UNK3_c0	>	Cytosol_0	Unknown	CustomReaction_c0				(1)  2kmb_c0[c0] + (1)  cpd00023[c0] => (1)  cpd00024[c0] + (1)  cpd00060[c0]	(1)  2kmb_c0[c0] + (1)  L-Glutamate_c0[c0] => (1)  2-Oxoglutarate_c0[c0] + (1)  L-Methionine_c0[c0]				
UPP3MT_c0	>	Cytosol_0	(SO_4315 or SO_3728)	CustomReaction_c0				(2)  cpd00017[c0] + (1)  cpd00774[c0] => (2)  ahcys_c0[c0] + (2)  cpd00067[c0] + (1)  shcl_c0[c0]	(2)  S-Adenosyl-L-methionine_c0[c0] + (1)  UroporphyrinogenIII_c0[c0] => (2)  ahcys_c0[c0] + (2)  H+_c0[c0] + (1)  shcl_c0[c0]				
UPP3S_c0	>	Cytosol_0	SO_4314	Hydroxymethylbilane hydro-lyase(cyclizing)_c0				(1)  cpd00755[c0] => (1)  cpd00001[c0] + (1)  cpd00774[c0]	(1)  Hydroxymethylbilane_c0[c0] => (1)  H2O_c0[c0] + (1)  UroporphyrinogenIII_c0[c0]	HEM4	R03165	Porphyrin and chlorophyll metabolism	Biosynthesis|Chlorophyll-Biosynthesis|Chlorophyll-a-Biosynthesis|Cofactor-Biosynthesis|HEME-SYN|Porphyrin-Compounds-Biosynthesis|Tetrapyrrole-Biosynthesis
